ano,conselho,conta,descricao,ramo,realizado_orcamento,executado_diario,diferenca,bate
2024,CFC,6.3.1.3.02.01.032,SERVIÇOS DE ENERGIA ELÉTRICA,6.3,682355.45,682355.4500000001,1.1641532182693481e-10,1
2024,CFC,6.3.1.3.02.01.033,SERVIÇOS DE ÁGUA E ESGOTO,6.3,136432.9,136432.90000000002,2.9103830456733704e-11,1
2024,CFC,6.3.1.3.02.01.035,POST.DE CORRESPONDÊNCIA INSTITUCIONAL,6.3,80185.94,80185.94,0.0,1
2024,CFC,6.3.1.3.02.01.036,SERVIÇOS DE TELECOMUNICAÇÕES,6.3,32358.25,32358.25,0.0,1
2024,CFC,6.3.1.3.02.01.037,SERVIÇOS DE INTERNET,6.3,235066.23,235066.23,0.0,1
2024,CFC,6.3.1.3.02.01.039,ASSINATURAS,6.3,45941.75,45941.75,0.0,1
2024,CFC,6.3.1.3.02.01.040,PUBLICAÇÕES TÉCNICAS,6.3,403069.6,403069.6,0.0,1
2024,CFC,6.3.1.3.02.01.044,IMPRESSOS GRÁFICOS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.1.3.02.01.045,CÓPIAS E MICROFILMAGEM DE DOCUMENTOS,6.3,29009.05,29009.049999999996,-3.637978807091713e-12,1
2024,CFC,6.3.1.3.02.01.046,ENCADERNAÇÃO DE DOCUMENTOS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.1.3.02.01.047,INSCRIÇÕES,6.3,993796.89,993796.89,0.0,1
2024,CFC,6.3.1.3.02.01.048,SERVIÇOS DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,6.3,3135410.06,3135410.06,0.0,1
2024,CFC,6.3.1.3.02.03.001,FUNCIONÁRIOS - DIÁRIAS,6.3,1161443.72,1161443.72,0.0,1
2024,CFC,6.3.1.3.02.03.002,CONSELHEIROS - DIÁRIAS,6.3,4203217.49,4203217.49,0.0,1
2024,CFC,6.3.1.3.02.03.003,COLABORADORES - DIÁRIAS,6.3,3705592.86,3705592.86,0.0,1
2024,CFC,6.3.1.3.02.04.001,FUNCIONÁRIOS - PASSAGENS,6.3,970481.97,970481.97,0.0,1
2024,CFC,6.3.1.3.02.04.002,CONSELHEIROS - PASSAGENS,6.3,3241886.27,3241886.27,0.0,1
2024,CFC,6.3.1.3.02.04.003,COLABORADORES - PASSAGENS,6.3,3362669.28,3362669.2800000003,4.656612873077393e-10,1
2024,CFC,6.3.1.3.02.06.001,AUXÍLIO DESLOCAMENTO,6.3,281922.03,281922.02999999997,-5.820766091346741e-11,1
2024,CFC,6.3.1.3.02.06.002,DESPESA COM EXCESSO DE BAGAGEM,6.3,70.0,70.0,0.0,1
2024,CFC,6.3.1.3.02.06.003,PEDÁGIOS,6.3,292.88,292.88,0.0,1
2024,CFC,6.3.1.3.02.06.005,FRETES E TRANSPORTES DE ENCOMENDAS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.1.4.01.02.001,TAXA SOBRE SERVIÇOS BANCÁRIOS,6.3,36936.87,36936.87,0.0,1
2024,CFC,6.3.1.4.01.02.002,DESPESAS COM COBRANÇA,6.3,202065.88,202065.88,0.0,1
2024,CFC,6.3.1.5.01.01.001,SUBVENÇÕES,6.3,758841.61,758841.61,0.0,1
2024,CFC,6.3.1.6.01.01.001,INSS SOBRE SERVIÇOS PRESTADOS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.1.6.01.01.002,IMPOSTOS E TAXAS,6.3,628028.18,628028.18,0.0,1
2024,CFC,6.3.1.6.01.01.003,DESPESAS JUDICIAIS,6.3,3724.87,3724.8700000000003,4.547473508864641e-13,1
2024,CFC,6.3.1.9.01.01.001,SENTENÇAS JUDICIAIS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.1.9.01.01.002,"INDENIZAÇÕES, RESTITUIÇÕES E REPOSIÇÕES",6.3,120673.65,120673.65000000001,1.4551915228366852e-11,1
2024,CFC,6.3.1.9.01.01.003,DESPESAS DE EXERCÍCIOS ANTERIORES,6.3,230550.84,230550.84,0.0,1
2024,CFC,6.3.1.9.01.01.006,REEMBOLSO DE DESPESA COM COBRANÇA,6.3,553448.22,553448.22,0.0,1
2024,CFC,6.3.2.1.01.01.001,OBRAS E INSTALAÇÕES,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.01.01.002,REFORMAS,6.3,1567811.79,1567811.79,0.0,1
2024,CFC,6.3.2.1.01.01.004,ESTUDOS E PROJETOS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.03.01.001,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIOS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.03.01.002,MÁQUINAS E EQUIPAMENTOS,6.3,14804.74,14804.740000000002,1.8189894035458565e-12,1
2024,CFC,6.3.2.1.03.01.003,INSTALAÇÕES,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.03.01.004,UTENSÍLIOS DE COPA E COZINHA,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.03.01.006,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,6.3,273598.99,273598.99,0.0,1
2024,CFC,6.3.2.1.03.01.007,SISTEMAS DE PROC. DE DADOS-SOFTWARES,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.03.01.008,BIBLIOTECA,6.3,2948.9,2948.9,0.0,1
2024,CFC,6.3.2.1.04.01.003,TERRENOS,6.3,0.0,0.0,0.0,1
2024,CFC,6.3.2.1.05.01.002,SOFTWARES,6.3,531222.3,531222.3,0.0,1
2024,CFC,6.3.2.4.01.01.001,AUXÍLIOS,6.3,2116100.0,2116100.0,0.0,1
2025,CFC,6.2.1.1.02.01.001,CRC-AC,6.2,192348.29,192348.29,0.0,1
2025,CFC,6.2.1.1.02.01.002,CRC-AL,6.2,528461.33,528461.33,0.0,1
2025,CFC,6.2.1.1.02.01.003,CRC-AM,6.2,1092700.49,1092700.49,0.0,1
2025,CFC,6.2.1.1.02.01.004,CRC-AP,6.2,205905.91,205905.91,0.0,1
2025,CFC,6.2.1.1.02.01.005,CRC-BA,6.2,2512424.29,2512424.29,0.0,1
2025,CFC,6.2.1.1.02.01.006,CRC-CE,6.2,1600311.96,1600311.96,0.0,1
2025,CFC,6.2.1.1.02.01.007,CRC-DF,6.2,1978481.62,1978481.6199999999,-2.3283064365386963e-10,1
2025,CFC,6.2.1.1.02.01.008,CRC-ES,6.2,1455804.9,1455804.9000000001,2.3283064365386963e-10,1
2025,CFC,6.2.1.1.02.01.009,CRC-GO,6.2,1983385.95,1983385.95,0.0,1
2025,CFC,6.2.1.1.02.01.010,CRC-MA,6.2,877995.41,877995.41,0.0,1
2025,CFC,6.2.1.1.02.01.011,CRC-MG,6.2,7277838.93,7277838.930000001,9.313225746154785e-10,1
2025,CFC,6.2.1.1.02.01.012,CRC-MS,6.2,941171.54,941171.54,0.0,1
2025,CFC,6.2.1.1.02.01.013,CRC-MT,6.2,1468485.35,1468485.3499999999,-2.3283064365386963e-10,1
2025,CFC,6.2.1.1.02.01.014,CRC-PA,6.2,1448387.42,1448387.4200000002,2.3283064365386963e-10,1
2025,CFC,6.2.1.1.02.01.015,CRC-PB,6.2,856108.31,856108.31,0.0,1
2025,CFC,6.2.1.1.02.01.016,CRC-PE,6.2,1763251.01,1763251.01,0.0,1
2025,CFC,6.2.1.1.02.01.017,CRC-PI,6.2,760089.96,760089.96,0.0,1
2025,CFC,6.2.1.1.02.01.018,CRC-PR,6.2,4663953.25,4663953.25,0.0,1
2025,CFC,6.2.1.1.02.01.019,CRC-RJ,6.2,6037109.89,6037109.89,0.0,1
2025,CFC,6.2.1.1.02.01.020,CRC-RN,6.2,881018.88,881018.88,0.0,1
2025,CFC,6.2.1.1.02.01.021,CRC-RO,6.2,611514.48,611514.48,0.0,1
2025,CFC,6.2.1.1.02.01.022,CRC-RR,6.2,188739.77,188739.77,0.0,1
2025,CFC,6.2.1.1.02.01.023,CRC-RS,6.2,4174437.59,4174437.59,0.0,1
2025,CFC,6.2.1.1.02.01.024,CRC-SC,6.2,2981256.12,2981256.12,0.0,1
2025,CFC,6.2.1.1.02.01.025,CRC-SE,6.2,506236.22,506236.22,0.0,1
2025,CFC,6.2.1.1.02.01.026,CRC-SP,6.2,20873028.1,20873028.1,0.0,1
2025,CFC,6.2.1.1.02.01.027,CRC-TO,6.2,582875.41,582875.41,0.0,1
2025,CFC,6.2.1.1.03.01.001,FUNDO PARA INVESTIMENTO,6.2,4324362.02,4324362.02,0.0,1
2025,CFC,6.2.1.2.02.02.001,PROFISSIONAIS,6.2,789274.0,789274.0,0.0,1
2025,CFC,6.2.1.2.02.05.001,EXAME DE SUFICIÊNCIA,6.2,10000680.02,10000680.02,0.0,1
2025,CFC,6.2.1.2.02.06.001,EXAME DE QUALIFICAÇÃO TÉCNICA (CNAI),6.2,1473940.01,1473940.01,0.0,1
2025,CFC,6.2.1.2.02.09.013,RECUPERAÇÃO DE OUTRAS DESPESAS OPERAC.,6.2,18026.84,18026.84,0.0,1
2025,CFC,6.2.1.3.01.01.001,JUROS SOBRE EMPRÉSTIMOS,6.2,749922.3,749922.2999999999,-1.1641532182693481e-10,1
2025,CFC,6.2.1.3.05.01.004,FUNDOS DE INVESTIMENTOS,6.2,19040098.95,19040098.95,0.0,1
2025,CFC,6.2.1.9.02.01.002,RESTITUIÇÕES,6.2,57174.94,57174.94,0.0,1
2025,CFC,6.2.2.4.01.02.005,CRC - BA,6.2,608800.0,608800.0,0.0,1
2025,CFC,6.2.2.4.01.02.010,CRC - MA,6.2,96095.03,96095.03,0.0,1
2025,CFC,6.2.2.4.01.02.016,CRC -PE,6.2,313934.52,313934.52,0.0,1
2025,CFC,6.2.2.4.01.02.021,CRC - RO,6.2,68051.3,68051.3,0.0,1
2025,CFC,6.2.2.4.01.02.023,CRC - RS,6.2,605000.0,605000.0,0.0,1
2025,CFC,6.2.3.1.01.01.001,SUPERÁVIT FINANCEIRO,6.2,0.0,0.0,0.0,1
2025,CFC,6.3.1.1.01.01.001,SALÁRIOS,6.3,15971092.98,15971092.98,0.0,1
2025,CFC,6.3.1.1.01.01.003,GRATIFICAÇÃO POR EXERCÍCIO DE CARGOS,6.3,3909571.84,3909571.84,0.0,1
2025,CFC,6.3.1.1.01.01.004,GRATIFICAÇÃO DE NATAL - 13º SALÁRIO,6.3,1834955.35,1834955.35,0.0,1
2025,CFC,6.3.1.1.01.01.005,FÉRIAS  ,6.3,2242113.79,2242113.79,0.0,1
2025,CFC,6.3.1.1.01.01.006,ABONO PECUNIÁRIO DE FÉRIAS,6.3,482792.2,482792.19999999995,-5.820766091346741e-11,1
2025,CFC,6.3.1.1.01.01.007,HORAS EXTRAS,6.3,42861.9,42861.9,0.0,1
2025,CFC,6.3.1.1.01.01.008,SUBSTITUIÇÕES,6.3,145449.28,145449.28,0.0,1
2025,CFC,6.3.1.1.01.01.009,ADICIONAL NOTURNO,6.3,0.0,0.0,0.0,1
2025,CFC,6.3.1.1.01.01.010,INDENIZAÇÕES TRABALHISTAS,6.3,68941.42,68941.42,0.0,1
2025,CFC,6.3.1.1.01.02.001,INSS ENTIDADE,6.3,5167685.48,5167685.4799999995,-9.313225746154785e-10,1
2025,CFC,6.3.1.1.01.02.002,FGTS,6.3,2025630.32,2025630.3200000003,2.3283064365386963e-10,1
2025,CFC,6.3.1.1.01.02.003,PIS SOBRE FOLHA DE PAGAMENTO,6.3,240702.07,240702.07,0.0,1
2025,CFC,6.3.1.1.01.03.001,VALE TRANSPORTE,6.3,3606.44,3606.44,0.0,1
2025,CFC,6.3.1.1.01.03.002,PROGRAMA DE ALIMENT. AO TRABALHADOR-PAT,6.3,2170235.36,2170235.36,0.0,1
2025,CFC,6.3.1.1.01.03.003,PLANO DE SAÚDE,6.3,1879986.37,1879986.37,0.0,1
2025,CFC,6.3.1.1.01.03.004,PLANO ODONTOLÓGICO,6.3,18949.54,18949.54,0.0,1
2025,CFC,6.3.1.2.01.01.001,AUXÍLIO EDUCAÇÃO,6.3,59422.72,59422.72,0.0,1
2025,CFC,6.3.1.2.01.01.002,AUXÍLIO CRECHE ,6.3,121786.87,121786.87,0.0,1
2025,CFC,6.3.1.3.01.01.001,MATERIAIS DE EXPEDIENTE,6.3,23492.49,23492.49,0.0,1
2025,CFC,6.3.1.3.01.01.002,"IMPRESSOS, FORMULÁRIOS E PAPÉIS",6.3,1082.06,1082.06,0.0,1
2025,CFC,6.3.1.3.01.01.004,CARTEIRAS DE IDENTIFICAÇÃO PROFISSIONAL,6.3,165828.08,165828.08000000002,2.9103830456733704e-11,1
2025,CFC,6.3.1.3.01.01.005,"BANDEIRAS, FLÂMULAS E PLACAS",6.3,0.0,0.0,0.0,1
2025,CFC,6.3.1.3.01.01.006,"MATERIAL PARA AUDIO, VÍDEO E FOTO",6.3,0.0,0.0,0.0,1
2025,CFC,6.3.1.3.01.01.008,MATERIAIS DE INFORMÁTICA,6.3,29182.25,29182.25,0.0,1
2025,CFC,6.3.1.3.01.01.010,MATERIAIS ELÉTRICOS E DE TELEFONIA,6.3,14598.19,14598.189999999999,-1.8189894035458565e-12,1
2025,CFC,6.3.1.3.01.01.011,MATERIAIS PARA MANUT. DE BENS MÓVEIS,6.3,961.3,961.3,0.0,1
2025,CFC,6.3.1.3.01.01.012,MATERIAIS PARA MANUT. DE BENS IMÓVEIS,6.3,33236.71,33236.71,0.0,1
2025,CFC,6.3.1.3.01.01.013,MATERIAL DE COPA E COZINHA,6.3,6126.27,6126.2699999999995,-9.094947017729282e-13,1
2025,CFC,6.3.1.3.01.01.014,"UNIFORMES, TECIDOS E AVIAMENTOS",6.3,28865.16,28865.16,0.0,1
2025,CFC,6.3.1.3.01.01.015,GÊNEROS DE ALIMENTAÇÃO,6.3,16725.77,16725.77,0.0,1
2025,CFC,6.3.1.3.01.01.016,"MAT. DE HIGIENE, LIMPEZA E CONSERVAÇÃO",6.3,510.45,510.45000000000005,5.684341886080802e-14,1
2025,CFC,6.3.1.3.01.01.017,BENS MÓVEIS NÃO ATIVAVEIS,6.3,5411.68,5411.68,0.0,1
2025,CFC,6.3.1.3.01.01.018,MATERIAIS DE DISTRIBUIÇÃO GRATUITA,6.3,0.0,0.0,0.0,1
2025,CFC,6.3.1.3.01.02.001,COMBUSTÍVEIS E LUBRIFICANTES,6.3,25171.73,25171.73,0.0,1
2025,CFC,6.3.1.3.01.02.002,PEÇAS E ACESSÓRIOS,6.3,9109.0,9109.0,0.0,1
2025,CFC,6.3.1.3.01.09.001,OUTROS MATERIAIS DE CONSUMO,6.3,1807.77,1807.77,0.0,1
2025,CFC,6.3.1.3.02.01.001,SERVIÇO DE AUDITORIA E PERÍCIA,6.3,24500.0,24500.0,0.0,1
2025,CFC,6.3.1.3.02.01.002,SERVIÇO DE ASSESSORIA E CONSULTORIA,6.3,1025004.58,1025004.58,0.0,1
2025,CFC,6.3.1.3.02.01.003,SERVIÇOS ADVOCATÍCIOS,6.3,186887.42,186887.41999999998,-2.9103830456733704e-11,1
2025,CFC,6.3.1.3.02.01.004,SERVIÇOS DE INSTRUTORES,6.3,208000.0,208000.0,0.0,1
2025,CFC,6.3.1.3.02.01.005,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,6.3,16515901.54,16515901.54,0.0,1
2025,CFC,6.3.1.3.02.01.007,SERVIÇOS DE COPA E COZINHA ,6.3,98970.72,98970.72,0.0,1
2025,CFC,6.3.1.3.02.01.008,"SERV.DE LIMPEZA, CONSERV. E JARDINAGEM",6.3,646940.33,646940.33,0.0,1
2025,CFC,6.3.1.3.02.01.009,SERV. DE SEGURANÇA PREDIAL E PREVENTIVA,6.3,1647098.52,1647098.52,0.0,1
2025,CFC,6.3.1.3.02.01.010,SERVIÇOS DE MEDICINA DO TRABALHO,6.3,123528.4,123528.4,0.0,1
2025,CFC,6.3.1.3.02.01.011,"SELEÇÃO, TREINAMENTO E ORG/APLICAÇÃO DE EXAMES",6.3,9762891.59,9762891.59,0.0,1
2025,CFC,6.3.1.3.02.01.012,SERVIÇOS DE INTERMEDIAÇÃO DE ESTAGIOS/APRENDIZES,6.3,25308.0,25308.0,0.0,1
2025,CFC,6.3.1.3.02.01.013,ESTAGIOS,6.3,869698.42,869698.42,0.0,1
2025,CFC,6.3.1.3.02.01.016,SERVIÇOS DE TRADUÇÃO,6.3,297715.5,297715.5,0.0,1
2025,CFC,6.3.1.3.02.01.017,SERVIÇOS FOTOGRÁFICOS E VÍDEOS,6.3,51732.0,51732.0,0.0,1
2025,CFC,6.3.1.3.02.01.018,SERVIÇO DE DIVULGAÇÃO INSTITUCIONAL,6.3,2689847.13,2689847.13,0.0,1
2025,CFC,6.3.1.3.02.01.020,SERVIÇOS DE REPRESENTAÇÕES,6.3,3408713.3,3408713.3,0.0,1
2025,CFC,6.3.1.3.02.01.021,SERVIÇOS DE APOIO ADMINISTRATIVO E OPERACIONAL,6.3,274901.12,274901.12,0.0,1
2025,CFC,6.3.1.3.02.01.022,DEMAIS SERVIÇOS PROFISSIONAIS,6.3,195824.02,195824.02,0.0,1
2025,CFC,6.3.1.3.02.01.023,SEGUROS DE BENS MÓVEIS,6.3,3886.09,3886.09,0.0,1
2025,CFC,6.3.1.3.02.01.024,SEGUROS DE BENS IMÓVEIS,6.3,3193.8,3193.8,0.0,1
2025,CFC,6.3.1.3.02.01.025,SEGUROS DE VIAGENS,6.3,0.0,0.0,0.0,1
2025,CFC,6.3.1.3.02.01.026,"LOC. DE BENS MÓVEIS, MÁQUINAS E EQUIP.",6.3,3928072.93,3928072.93,0.0,1
2025,CFC,6.3.1.3.02.01.027,LOCAÇÃO DE BENS IMÓVEIS,6.3,301551.12,301551.12,0.0,1
2025,CFC,6.3.1.3.02.01.028,CONDOMÍNIOS,6.3,4459.43,4459.43,0.0,1
2025,CFC,6.3.1.3.02.01.029,MANUTENÇÃO E CONSERVAÇÃO BENS MÓVEIS ,6.3,55095.01,55095.01,0.0,1
2025,CFC,6.3.1.3.02.01.030,MANUTENÇÃO E CONSERV. DOS BENS IMÓVEIS,6.3,392824.9,392824.9,0.0,1
2025,CFC,6.3.1.3.02.01.031,MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS,6.3,4517.65,4517.65,0.0,1
2025,CFC,6.3.1.3.02.01.032,SERVIÇOS DE ENERGIA ELÉTRICA,6.3,604372.34,604372.34,0.0,1
2025,CFC,6.3.1.3.02.01.033,SERVIÇOS DE ÁGUA E ESGOTO,6.3,159177.19,159177.19,0.0,1
2025,CFC,6.3.1.3.02.01.035,POST.DE CORRESPONDÊNCIA INSTITUCIONAL,6.3,48202.03,48202.030000000006,7.275957614183426e-12,1
2025,CFC,6.3.1.3.02.01.036,SERVIÇOS DE TELECOMUNICAÇÕES,6.3,23664.46,23664.46,0.0,1
2025,CFC,6.3.1.3.02.01.037,SERVIÇOS DE INTERNET,6.3,40947.17,40947.170000000006,7.275957614183426e-12,1
2025,CFC,6.3.1.3.02.01.039,ASSINATURAS,6.3,53922.27,53922.270000000004,7.275957614183426e-12,1
2025,CFC,6.3.1.3.02.01.040,PUBLICAÇÕES TÉCNICAS,6.3,828256.6,828256.6,0.0,1
2025,CFC,6.3.1.3.02.01.044,IMPRESSOS GRÁFICOS,6.3,2700.0,2700.0,0.0,1
2025,CFC,6.3.1.3.02.01.045,CÓPIAS E MICROFILMAGEM DE DOCUMENTOS,6.3,16210.52,16210.52,0.0,1
2025,CFC,6.3.1.3.02.01.047,INSCRIÇÕES,6.3,69350.42,69350.42,0.0,1
2025,CFC,6.3.1.3.02.01.048,SERVIÇOS DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,6.3,4691385.24,4691385.24,0.0,1
2025,CFC,6.3.1.3.02.03.001,FUNCIONÁRIOS - DIÁRIAS,6.3,1364544.2,1364544.2,0.0,1
2025,CFC,6.3.1.3.02.03.002,CONSELHEIROS - DIÁRIAS,6.3,5292977.01,5292977.01,0.0,1
2025,CFC,6.3.1.3.02.03.003,COLABORADORES - DIÁRIAS,6.3,3080554.95,3080554.95,0.0,1
2025,CFC,6.3.1.3.02.04.001,FUNCIONÁRIOS - PASSAGENS,6.3,864662.28,864662.28,0.0,1
2025,CFC,6.3.1.3.02.04.002,CONSELHEIROS - PASSAGENS,6.3,3191255.76,3191255.7600000002,4.656612873077393e-10,1
2025,CFC,6.3.1.3.02.04.003,COLABORADORES - PASSAGENS,6.3,2646427.08,2646427.08,0.0,1
2025,CFC,6.3.1.3.02.06.001,AUXÍLIO DESLOCAMENTO,6.3,373539.43,373539.43,0.0,1
2025,CFC,6.3.1.4.01.02.001,TAXA SOBRE SERVIÇOS BANCÁRIOS,6.3,26007.04,26007.04,0.0,1
2025,CFC,6.3.1.4.01.02.002,DESPESAS COM COBRANÇA,6.3,195423.22,195423.22,0.0,1
2025,CFC,6.3.1.5.01.01.001,SUBVENÇÕES,6.3,5141737.03,5141737.03,0.0,1
2025,CFC,6.3.1.6.01.01.002,IMPOSTOS E TAXAS,6.3,126523.07,126523.07,0.0,1
2025,CFC,6.3.1.6.01.01.003,DESPESAS JUDICIAIS,6.3,2702.46,2702.46,0.0,1
2025,CFC,6.3.1.9.01.01.001,SENTENÇAS JUDICIAIS,6.3,0.0,0.0,0.0,1
2025,CFC,6.3.1.9.01.01.002,"INDENIZAÇÕES, RESTITUIÇÕES E REPOSIÇÕES",6.3,21662.77,21662.77,0.0,1
2025,CFC,6.3.1.9.01.01.003,DESPESAS DE EXERCÍCIOS ANTERIORES,6.3,197527.01,197527.01,0.0,1
2025,CFC,6.3.1.9.01.01.006,REEMBOLSO DE DESPESA COM COBRANÇA,6.3,501854.02,501854.02,0.0,1
2025,CFC,6.3.2.1.01.01.004,ESTUDOS E PROJETOS,6.3,121500.0,121500.0,0.0,1
2025,CFC,6.3.2.1.03.01.001,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIOS,6.3,305850.35,305850.35,0.0,1
2025,CFC,6.3.2.1.03.01.002,MÁQUINAS E EQUIPAMENTOS,6.3,39475.78,39475.78,0.0,1
2025,CFC,6.3.2.1.03.01.003,INSTALAÇÕES,6.3,31698.96,31698.96,0.0,1
2025,CFC,6.3.2.1.03.01.004,UTENSÍLIOS DE COPA E COZINHA,6.3,480.0,480.0,0.0,1
2025,CFC,6.3.2.1.03.01.006,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,6.3,852152.0,852152.0,0.0,1
2025,CFC,6.3.2.1.03.01.008,BIBLIOTECA,6.3,18581.28,18581.28,0.0,1
2025,CFC,6.3.2.1.05.01.002,SOFTWARES,6.3,0.0,0.0,0.0,1
2025,CFC,6.3.2.4.01.01.001,AUXÍLIOS,6.3,2629850.34,2629850.34,0.0,1
